flag_province_marshal_tooltip;Marshal raises your banner.;Marshal raises your banner.;Der Marschall hisst das Banner;;Marshal raises your banner.;;;;;;;;;x
unflag_province_marshal;Marshal Lowers Banner;Marshal Lowers Banner;Der Marschall holt das Banner ein;;Marshal Lowers Banner;;;;;;;;;x
unflag_province_marshal_desc;Have the Marshal lower your banner at his location. Allows the primary holding there to be distributed.;Have the Marshal lower your banner at his location. Allows the primary holding there to be distributed.;Lässt den Marschall das Banner einholen und die Hauptbesitzung wieder bei der Verteilung einschließen.;;Have the Marshal lower your banner at his location. Allows the primary holding there to be distributed.;;;;;;;;;x
unflag_province_marshal_tooltip;Marshal lowers your banner.;Marshal lowers your banner.;Der Marschall holt das Banner ein;;Marshal lowers your banner.;;;;;;;;;x
flag_province_p_event.250001.desc;Your banners unfurl in the wind. The knights intimidate the peasants until they cheer for you.;Your banners unfurl in the wind. The knights intimidate the peasants until they cheer for you.;Dein Banner weht im Wind. Unter den drohenden Blicken Eurer Kämpfer jubelt Euch das Volk zu. ;;Your banners unfurl in the wind. The knights intimidate the peasants until they cheer for you.;;;;;;;;;x
flag_province_p_event.250001.opta;You bask in your glory.;You bask in your glory.;Sonnt Euch in Eurem Ruhm!;;You bask in your glory.;;;;;;;;;x
unflag_province_p_event.250001.desc;Your steward gathers up your belongings and the peasants cheer as you ride out the gate.;;Der Verwalter sammelt Eure Sachen zusammen und das Volk jubelt, als Ihr aus dem Tor reitet;;;;;;;;;;;
unflag_province_p_event.250001.opta;This castle was a bit drafty anyway.;This castle was a bit drafty anyway.;Diese Burg war ohnehin ziemlich muffig.;;This castle was a bit drafty anyway.;;;;;;;;;x
flag_province_marshal.250001.desc;Your Marshal has claimed a province in your name.;Your Marshal has claimed a province in your name.;Eure Marschall hat eine Provinz in Eurem Namen beansprucht.;;Your Marshal has claimed a province in your name.;;;;;;;;;x
flag_province_marshal.250001.opta;I'll be sure to thank him.;I'll be sure to thank him.;Ich werde ihm meinen Dank zukommen lassen.;;I'll be sure to thank him.;;;;;;;;;x
unflag_province_marshal.250001.desc;At your bidding, the Marshal has instructed for your banners to be brought down and the castle vacated.;At your bidding, the Marshal has instructed for your banners to be brought down and the castle vacated.;Auf Eure Anweisungen hat der Marschall die Banner einholen und die Burg verwaisen lassen.;;At your bidding, the Marshal has instructed for your banners to be brought down and the castle vacated.;;;;;;;;;x
unflag_province_marshal.250001.opta;Time to find another ungrateful vassal to give it to.;Time to find another ungrateful vassal to give it to.;Zeit einen weiteren undankbaren Vasallen zu finden, dem wir es schenken können.;;Time to find another ungrateful vassal to give it to.;;;;;;;;;x
vassalize_all.250001.desc;You divide the conquered lands amongst your nobles and hire bards to compose ballads of your skill and cunning.;You divide the conquered lands amongst your nobles and hire bards to compose ballads of your skill and cunning.;Ihr verteilt das Land unter Euren Adeligen und lasst Lieder auf Eure Weisheit singen.;;You divide the conquered lands amongst your nobles and hire bards to compose ballads of your skill and cunning.;;;;;;;;;x
vassalize_all.250001.opta;My ambition cannot be slaked!;My ambition cannot be slaked!;Mein Ehrgeiz ist unstillbar!;;My ambition cannot be slaked!;;;;;;;;;x
vassalize_enatic;Distribute All Holdings;Distribute All Holdings;Verteilt alle Besitzungen.;;Distribute All Holdings;;;;;;;;;x
vassalize_enatic_desc;"Grants all baronies, cities, bishoprics, and counties to newly created vassals. You must ""Raise Your Banner"" on at least one province to use this.";"Grants all baronies, cities, bishoprics, and counties to newly created vassals. You must ""Raise Your Banner"" on at least one province to use this.";Verteilt alle Baronien, Städte und Bistümer an neu erschaffene Vasallen.;;"Grants all baronies, cities, bishoprics, and counties to newly created vassals. You must ""Raise Your Banner"" on at least one province to use this.";;;;;;;;;x
vassalize_enatic_tooltip;Hand out all holdings.;Hand out all holdings.;Verteilt alle Besitzungen!;;Hand out all holdings.;;;;;;;;;x
vassalize_enatic.250001.desc;You divide the conquered lands amongst your nobles and hire bards to compose ballads of your skill and cunning.;You divide the conquered lands amongst your nobles and hire bards to compose ballads of your skill and cunning.;Ihr verteilt das Land unter Euren Adeligen und lasst Lieder auf Eure Weisheit singen.;;You divide the conquered lands amongst your nobles and hire bards to compose ballads of your skill and cunning.;;;;;;;;;x
vassalize_enatic.250001.opta;My ambition cannot be slaked!;My ambition cannot be slaked!;Mein Ehrgeiz ist unstillbar!;;My ambition cannot be slaked!;;;;;;;;;x
