#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#;;;;;;;;;;;;;;;
#Modifiers;;;;;;;;;;;;;;;
#;;;;;;;;;;;;;;;
#001;;;;;;;;;;;;;;;
#027;;;;;;;;;;;;;;;
character_celtic_christ;Hibernicist;;;;;;;;;;;;;x
character_celtic_christ_desc;This character believes in the Hibernicist religion.;;;;;;;;;;;;;x
province_celtic_christ;Hibernicist;;;;;;;;;;;;;x
province_celtic_christ_desc;This province is predominantly Hibernicist.;;;;;;;;;;;;;x
#028;;;;;;;;;;;;;;;
character_celtic_pagan;Druidic;;;;;;;;;;;;;x
character_celtic_pagan_desc;This character believes in the Druidic religion.;;;;;;;;;;;;;x
province_celtic_pagan;Druidic;;;;;;;;;;;;;x
province_celtic_pagan_desc;This province is predominantly Druidic.;;;;;;;;;;;;;x
#029;;;;;;;;;;;;;;;
character_chumbylat;Chumbylatic;;;;;;;;;;;;;x
character_chumbylat_desc;This character believes in the Chumbylatic religion.;;;;;;;;;;;;;x
province_chumbylat;Chumbylatic;;;;;;;;;;;;;x
province_chumbylat_desc;This province is predominantly Chumbylatic.;;;;;;;;;;;;;x
#030;;;;;;;;;;;;;;;
character_cybele;Cybelite;;;;;;;;;;;;;x
character_cybele_desc;This character believes in the Cybelite religion.;;;;;;;;;;;;;x
province_cybele;Cybelite;;;;;;;;;;;;;x
province_cybele_desc;This province is predominantly Cybelite.;;;;;;;;;;;;;x
#031;;;;;;;;;;;;;;;
character_dazhbog;Dažbogite;;;;;;;;;;;;;x
character_dazhbog_desc;This character believes in the Dažbogite religion.;;;;;;;;;;;;;x
province_dazhbog;Dažbogite;;;;;;;;;;;;;x
province_dazhbog_desc;This province is predominantly Dažbogite.;;;;;;;;;;;;;x
#032;;;;;;;;;;;;;;;
character_dievas;Dievasic;;;;;;;;;;;;;x
character_dievas_desc;This character believes in the Dievasic religion.;;;;;;;;;;;;;x
province_dievas;Dievasic;;;;;;;;;;;;;x
province_dievas_desc;This province is predominantly Dievasic.;;;;;;;;;;;;;x
#033;;;;;;;;;;;;;;;
character_docetist;Docetist;;;;;;;;;;;;;x
character_docetist_desc;This character believes in the Docetist religion.;;;;;;;;;;;;;x
province_docetist;Docetist;;;;;;;;;;;;;x
province_docetist_desc;This province is predominantly Docetist.;;;;;;;;;;;;;x
#034;;;;;;;;;;;;;;;
character_donatist;Donatist;;;;;;;;;;;;;x
character_donatist_desc;This character believes in the Donatist religion.;;;;;;;;;;;;;x
province_donatist;Donatist;;;;;;;;;;;;;x
province_donatist_desc;This province is predominantly Donatist.;;;;;;;;;;;;;x
#035;;;;;;;;;;;;;;;
character_druze;Druze;;;;;;;;;;;;;x
character_druze_desc;This character believes in the Druze religion.;;;;;;;;;;;;;x
province_druze;Druze;;;;;;;;;;;;;x
province_druze_desc;This province is predominantly Druze.;;;;;;;;;;;;;x
#036;;;;;;;;;;;;;;;
character_finnish_pagan;Suomenuskan;;;;;;;;;;;;;x
character_finnish_pagan_desc;This character believes in the Suomenuskan religion.;;;;;;;;;;;;;x
province_finnish_pagan;Suomenuskan;;;;;;;;;;;;;x
province_finnish_pagan_desc;This province is predominantly Suomenuskan.;;;;;;;;;;;;;x
#037;;;;;;;;;;;;;;;
character_fraticelli;Fraticelli;;;;;;;;;;;;;x
character_fraticelli_desc;This character believes in the Fraticelli religion.;;;;;;;;;;;;;x
province_fraticelli;Fraticelli;;;;;;;;;;;;;x
province_fraticelli_desc;This province is predominantly Fraticelli.;;;;;;;;;;;;;x
#038;;;;;;;;;;;;;;;
character_german_pagan;Furistaz Siduzic;;;;;;;;;;;;;x
character_german_pagan_desc;This character believes in the Furistaz Siduzic religion.;;;;;;;;;;;;;x
province_german_pagan;Furistaz Siduzic;;;;;;;;;;;;;x
province_german_pagan_desc;This province is predominantly Furistaz Siduzic.;;;;;;;;;;;;;x
#039;;;;;;;;;;;;;;;
character_ghazi_islam;Ghazi Islamic;;;;;;;;;;;;;x
character_ghazi_islam_desc;This character believes in the Ghazi Islamic religion.;;;;;;;;;;;;;x
province_ghazi_islam;Ghazi Islamic;;;;;;;;;;;;;x
province_ghazi_islam_desc;This province is predominantly Ghazi Islamic.;;;;;;;;;;;;;x
#040;;;;;;;;;;;;;;;
character_graeco_roman;Graeco-Roman;;;;;;;;;;;;;x
character_graeco_roman_desc;This character believes in the Graeco-Roman religion.;;;;;;;;;;;;;x
province_graeco_roman;Graeco-Roman;;;;;;;;;;;;;x
province_graeco_roman_desc;This province is predominantly Graeco-Roman.;;;;;;;;;;;;;x
#041;;;;;;;;;;;;;;;
character_gurzil;Gurzili;;;;;;;;;;;;;x
character_gurzil_desc;This character believes in the Gurzili religion.;;;;;;;;;;;;;x
province_gurzil;Gurzili;;;;;;;;;;;;;x
province_gurzil_desc;This province is predominantly Gurzili.;;;;;;;;;;;;;x
#042;;;;;;;;;;;;;;;
character_haruri;Haruri;;;;;;;;;;;;;x
character_haruri_desc;This character believes in the Haruri religion.;;;;;;;;;;;;;x
province_haruri;Haruri;;;;;;;;;;;;;x
province_haruri_desc;This province is predominantly Haruri.;;;;;;;;;;;;;x
#043;;;;;;;;;;;;;;;
character_horus_re;Ra-Horakhtic;;;;;;;;;;;;;x
character_horus_re_desc;This character believes in the Ra-Horakhtic religion.;;;;;;;;;;;;;x
province_horus_re;Ra-Horakhtic;;;;;;;;;;;;;x
province_horus_re_desc;This province is predominantly Ra-Horakhtic.;;;;;;;;;;;;;x
#044;;;;;;;;;;;;;;;
character_hubal;Hubali;;;;;;;;;;;;;x
character_hubal_desc;This character believes in the Hubali religion.;;;;;;;;;;;;;x
province_hubal;Hubali;;;;;;;;;;;;;x
province_hubal_desc;This province is predominantly Hubali.;;;;;;;;;;;;;x
#045;;;;;;;;;;;;;;;
character_hurufi;Hurufi;;;;;;;;;;;;;x
character_hurufi_desc;This character believes in the Hurufi religion.;;;;;;;;;;;;;x
province_hurufi;Hurufi;;;;;;;;;;;;;x
province_hurufi_desc;This province is predominantly Hurufi.;;;;;;;;;;;;;x
#046;;;;;;;;;;;;;;;
character_ibadi;Ibadi;;;;;;;;;;;;;x
character_ibadi_desc;This character believes in the Ibadi religion.;;;;;;;;;;;;;x
province_ibadi;Ibadi;;;;;;;;;;;;;x
province_ibadi_desc;This province is predominantly Ibadi.;;;;;;;;;;;;;x
#047;;;;;;;;;;;;;;;
character_iconoclast;Iconoclast;;;;;;;;;;;;;x
character_iconoclast_desc;This character believes in the Iconoclast religion.;;;;;;;;;;;;;x
province_iconoclast;Iconoclast;;;;;;;;;;;;;x
province_iconoclast_desc;This province is predominantly Iconoclast.;;;;;;;;;;;;;x
#048;;;;;;;;;;;;;;;
character_illuyanka;Illuyankan;;;;;;;;;;;;;x
character_illuyanka_desc;This character believes in the Illuyankan religion.;;;;;;;;;;;;;x
province_illuyanka;Illuyankan;;;;;;;;;;;;;x
province_illuyanka_desc;This province is predominantly Illuyankan.;;;;;;;;;;;;;x
#049;;;;;;;;;;;;;;;
character_ilm_islam;'Ilm Islamic;;;;;;;;;;;;;x
character_ilm_islam_desc;This character believes in the 'Ilm Islamic religion.;;;;;;;;;;;;;x
province_ilm_islam;'Ilm Islamic;;;;;;;;;;;;;x
province_ilm_islam_desc;This province is predominantly 'Ilm Islamic.;;;;;;;;;;;;;x
#050;;;;;;;;;;;;;;;
character_ilmatar;Ilmattarenpalvoja;;;;;;;;;;;;;x
character_ilmatar_desc;This character believes in the Ilmattarenpalvoja religion.;;;;;;;;;;;;;x
province_ilmatar;Ilmattarenpalvoja;;;;;;;;;;;;;x
province_ilmatar_desc;This province is predominantly Ilmattarenpalvoja.;;;;;;;;;;;;;x
#051;;;;;;;;;;;;;;;
character_indoh_bud;Eusebeian;;;;;;;;;;;;;x
character_indoh_bud_desc;This character believes in the Eusebeian religion.;;;;;;;;;;;;;x
province_indoh_bud;Eusebeian;;;;;;;;;;;;;x
province_indoh_bud_desc;This province is predominantly Eusebeian.;;;;;;;;;;;;;x
#052;;;;;;;;;;;;;;;
character_indoh_hindu;Sindhian Hindu;;;;;;;;;;;;;x
character_indoh_hindu_desc;This character believes in the Sindhian Hindu religion.;;;;;;;;;;;;;x
province_indoh_hindu;Sindhian Hindu;;;;;;;;;;;;;x
province_indoh_hindu_desc;This province is predominantly Sindhian Hindu.;;;;;;;;;;;;;x
#053;;;;;;;;;;;;;;;
character_indoh_zor;Pyromantic;;;;;;;;;;;;;x
character_indoh_zor_desc;This character believes in the Pyromantic religion.;;;;;;;;;;;;;x
province_indoh_zor;Pyromantic;;;;;;;;;;;;;x
province_indoh_zor_desc;This province is predominantly Pyromantic.;;;;;;;;;;;;;x
#054;;;;;;;;;;;;;;;
character_indohelen;Indo-Hellenic;;;;;;;;;;;;;x
character_indohelen_desc;This character believes in the Indo-Hellenic religion.;;;;;;;;;;;;;x
province_indohelen;Indo-Hellenic;;;;;;;;;;;;;x
province_indohelen_desc;This province is predominantly Indo-Hellenic.;;;;;;;;;;;;;x
#055;;;;;;;;;;;;;;;
character_irminsul;Irminsulic;;;;;;;;;;;;;x
character_irminsul_desc;This character believes in the Irminsulic religion.;;;;;;;;;;;;;x
province_irminsul;Irminsulic;;;;;;;;;;;;;x
province_irminsul_desc;This province is predominantly Irminsulic.;;;;;;;;;;;;;x
#056;;;;;;;;;;;;;;;
character_isis;Isetite;;;;;;;;;;;;;x
character_isis_desc;This character believes in the Isetite religion.;;;;;;;;;;;;;x
province_isis;Isetite;;;;;;;;;;;;;x
province_isis_desc;This province is predominantly Isetite.;;;;;;;;;;;;;x
#057;;;;;;;;;;;;;;;
character_jud_ark;'Arôn Habrîtan;;;;;;;;;;;;;x
character_jud_ark_desc;This character believes in the 'Arôn Habrîtan religion.;;;;;;;;;;;;;x
province_jud_ark;'Arôn Habrîtan;;;;;;;;;;;;;x
province_jud_ark_desc;This province is predominantly 'Arôn Habrîtan.;;;;;;;;;;;;;x
#058;;;;;;;;;;;;;;;
character_jud_sabaoth;Yahweh Sabaothite;;;;;;;;;;;;;x
character_jud_sabaoth_desc;This character believes in the Yahweh Sabaothite religion.;;;;;;;;;;;;;x
province_jud_sabaoth;Yahweh Sabaothite;;;;;;;;;;;;;x
province_jud_sabaoth_desc;This province is predominantly Yahweh Sabaothite.;;;;;;;;;;;;;x
#059;;;;;;;;;;;;;;;
character_jud_zion;Khawdash Siyunic;;;;;;;;;;;;;x
character_jud_zion_desc;This character believes in the Khawdash Siyunic religion.;;;;;;;;;;;;;x
province_jud_zion;Khawdash Siyunic;;;;;;;;;;;;;x
province_jud_zion_desc;This province is predominantly Khawdash Siyunic.;;;;;;;;;;;;;x
#060;;;;;;;;;;;;;;;
character_judaism;Jewish;;;;;;;;;;;;;x
character_judaism_desc;This character believes in the Jewish religion.;;;;;;;;;;;;;x
province_judaism;Jewish;;;;;;;;;;;;;x
province_judaism_desc;This province is predominantly Jewish.;;;;;;;;;;;;;x
#061;;;;;;;;;;;;;;;
character_jumala;Jumalanpalvoja;;;;;;;;;;;;;x
character_jumala_desc;This character believes in the Jumalanpalvoja religion.;;;;;;;;;;;;;x
province_jumala;Jumalanpalvoja;;;;;;;;;;;;;x
province_jumala_desc;This province is predominantly Jumalanpalvoja.;;;;;;;;;;;;;x
#062;;;;;;;;;;;;;;;
character_jupiter;Jovian;;;;;;;;;;;;;x
character_jupiter_desc;This character believes in the Jovian religion.;;;;;;;;;;;;;x
province_jupiter;Jupiterite;;;;;;;;;;;;;x
province_jupiter_desc;This province is predominantly Jovian.;;;;;;;;;;;;;x
#063;;;;;;;;;;;;;;;
character_kharijite;Kharijite;;;;;;;;;;;;;x
character_kharijite_desc;This character believes in the Kharijite religion.;;;;;;;;;;;;;x
province_kharijite;Kharijite;;;;;;;;;;;;;x
province_kharijite_desc;This province is predominantly Kharijite.;;;;;;;;;;;;;x
#064;;;;;;;;;;;;;;;
character_lugh;Lughite;;;;;;;;;;;;;x
character_lugh_desc;This character believes in the Lughite religion.;;;;;;;;;;;;;x
province_lugh;Lughite;;;;;;;;;;;;;x
province_lugh_desc;This province is predominantly Lughite.;;;;;;;;;;;;;x
#065;;;;;;;;;;;;;;;
character_luwian;Luwian;;;;;;;;;;;;;x
character_luwian_desc;This character believes in the Luwian religion.;;;;;;;;;;;;;x
province_luwian;Luwian;;;;;;;;;;;;;x
province_luwian_desc;This province is predominantly Luwian.;;;;;;;;;;;;;x
#066;;;;;;;;;;;;;;;
character_maher;Maherite;;;;;;;;;;;;;x
character_maher_desc;This character believes in the Maherite religion.;;;;;;;;;;;;;x
province_maher;Maherite;;;;;;;;;;;;;x
province_maher_desc;This province is predominantly Maherite.;;;;;;;;;;;;;x
#067;;;;;;;;;;;;;;;
character_malakbel;Malakbêlite;;;;;;;;;;;;;x
character_malakbel_desc;This character believes in the Malakbêlite religion.;;;;;;;;;;;;;x
province_malakbel;Malakbêlite;;;;;;;;;;;;;x
province_malakbel_desc;This province is predominantly Malakbêlite.;;;;;;;;;;;;;x
#068;;;;;;;;;;;;;;;
character_mand_ruha;Ruha d-Qudshai;;;;;;;;;;;;;x
character_mand_ruha_desc;This character believes in the Ruha d-Qudshai religion.;;;;;;;;;;;;;x
province_mand_ruha;Ruha d-Qudshai;;;;;;;;;;;;;x
province_mand_ruha_desc;This province is predominantly Ruha d-Qudshai.;;;;;;;;;;;;;x
#069;;;;;;;;;;;;;;;
character_mandaean;Mandaean;;;;;;;;;;;;;x
character_mandaean_desc;This character believes in the Mandaean religion.;;;;;;;;;;;;;x
province_mandaean;Mandaean;;;;;;;;;;;;;x
province_mandaean_desc;This province is predominantly Mandaean.;;;;;;;;;;;;;x
#070;;;;;;;;;;;;;;;
character_mande_pagan;Serer;;;;;;;;;;;;;x
character_mande_pagan_desc;This character believes in the Serer religion.;;;;;;;;;;;;;x
province_mande_pagan;Serer;;;;;;;;;;;;;x
province_mande_pagan_desc;This province is predominantly Serer.;;;;;;;;;;;;;x
#071;;;;;;;;;;;;;;;
character_mani;Manichaean;;;;;;;;;;;;;x
character_mani_desc;This character believes in the Manichaean religion.;;;;;;;;;;;;;x
province_mani;Manichaean;;;;;;;;;;;;;x
province_mani_desc;This province is predominantly Manichaean.;;;;;;;;;;;;;x
#072;;;;;;;;;;;;;;;
character_mani_ahriman;Ahrimanic;;;;;;;;;;;;;x
character_mani_ahriman_desc;This character believes in the Ahrimanic religion.;;;;;;;;;;;;;x
province_mani_ahriman;Ahrimanic;;;;;;;;;;;;;x
province_mani_ahriman_desc;This province is predominantly Ahrimanic.;;;;;;;;;;;;;x
#073;;;;;;;;;;;;;;;
character_mani_germanic;Wulfilist;;;;;;;;;;;;;x
character_mani_germanic_desc;This character believes in the Wulfilist religion.;;;;;;;;;;;;;x
province_mani_germanic;Wulfilist;;;;;;;;;;;;;x
province_mani_germanic_desc;This province is predominantly Wulfilist.;;;;;;;;;;;;;x
#074;;;;;;;;;;;;;;;
character_mani_mithra;Theomachian;;;;;;;;;;;;;x
character_mani_mithra_desc;This character believes in the Theomachian religion.;;;;;;;;;;;;;x
province_mani_mithra;Theomachian;;;;;;;;;;;;;x
province_mani_mithra_desc;This province is predominantly Theomachian.;;;;;;;;;;;;;x
#075;;;;;;;;;;;;;;;
character_mani_slavic;Dragomirist;;;;;;;;;;;;;x
character_mani_slavic_desc;This character believes in the Dragomirist religion.;;;;;;;;;;;;;x
province_mani_slavic;Dragomirist;;;;;;;;;;;;;x
province_mani_slavic_desc;This province is predominantly Dragomirist.;;;;;;;;;;;;;x
#076;;;;;;;;;;;;;;;
character_marabout;Marabouti;;;;;;;;;;;;;x
character_marabout_desc;This character believes in the Marabouti religion.;;;;;;;;;;;;;x
province_marabout;Marabouti;;;;;;;;;;;;;x
province_marabout_desc;This province is predominantly Marabouti.;;;;;;;;;;;;;x
#077;;;;;;;;;;;;;;;
character_marcionist;Marcionist;;;;;;;;;;;;;x
character_marcionist_desc;This character believes in the Marcionist religion.;;;;;;;;;;;;;x
province_marcionist;Marcionist;;;;;;;;;;;;;x
province_marcionist_desc;This province is predominantly Marcionist.;;;;;;;;;;;;;x
#078;;;;;;;;;;;;;;;
character_mari_christ;Euskalist;;;;;;;;;;;;;x
character_mari_christ_desc;This character believes in the Euskalist religion.;;;;;;;;;;;;;x
province_mari_christ;Euskalist;;;;;;;;;;;;;x
province_mari_christ_desc;This province is predominantly Euskalist.;;;;;;;;;;;;;x
#079;;;;;;;;;;;;;;;
character_maturidi;Maturidi;;;;;;;;;;;;;x
character_maturidi_desc;This character believes in the Maturidi religion.;;;;;;;;;;;;;x
province_maturidi;Maturidi;;;;;;;;;;;;;x
province_maturidi_desc;This province is predominantly Maturidi.;;;;;;;;;;;;;x
#080;;;;;;;;;;;;;;;
character_mazdakism;Mazdakist;;;;;;;;;;;;;x
character_mazdakism_desc;This character believes in the Mazdakist religion.;;;;;;;;;;;;;x
province_mazdakism;Mazdakist;;;;;;;;;;;;;x
province_mazdakism_desc;This province is predominantly Mazdakist.;;;;;;;;;;;;;x
#081;;;;;;;;;;;;;;;
character_melkite;Melkite;;;;;;;;;;;;;x
character_melkite_desc;This character believes in the Melkite religion.;;;;;;;;;;;;;x
province_melkite;Melkite;;;;;;;;;;;;;x
province_melkite_desc;This province is predominantly Melkite.;;;;;;;;;;;;;x
#082;;;;;;;;;;;;;;;
character_mithra;Mithraic;;;;;;;;;;;;;x
character_mithra_desc;This character believes in the Mithraic religion.;;;;;;;;;;;;;x
province_mithra;Mithraic;;;;;;;;;;;;;x
province_mithra_desc;This province is predominantly Mithraic.;;;;;;;;;;;;;x
#083;;;;;;;;;;;;;;;
character_mithra_christ;Mithraic-Christian;;;;;;;;;;;;;x
character_mithra_christ_desc;This character believes in the Mithraic-Christian religion.;;;;;;;;;;;;;x
province_mithra_christ;Mithraic-Christian;;;;;;;;;;;;;x
province_mithra_christ_desc;This province is predominantly Mithraic-Christian.;;;;;;;;;;;;;x
#084;;;;;;;;;;;;;;;
character_mithra_sol;Eosphorist;;;;;;;;;;;;;x
character_mithra_sol_desc;This character believes in the Eosphorist religion.;;;;;;;;;;;;;x
province_mithra_sol;Eosphorist;;;;;;;;;;;;;x
province_mithra_sol_desc;This province is predominantly Eosphorist.;;;;;;;;;;;;;x
#085;;;;;;;;;;;;;;;
character_monophysite;Monophysite;;;;;;;;;;;;;x
character_monophysite_desc;This character believes in the Monophysite religion.;;;;;;;;;;;;;x
province_monophysite;Monophysite;;;;;;;;;;;;;x
province_monophysite_desc;This province is predominantly Monophysite.;;;;;;;;;;;;;x
#086;;;;;;;;;;;;;;;
character_monothelite;Monothelite;;;;;;;;;;;;;x
character_monothelite_desc;This character believes in the Monothelite religion.;;;;;;;;;;;;;x
province_monothelite;Monothelite;;;;;;;;;;;;;x
province_monothelite_desc;This province is predominantly Monothelite.;;;;;;;;;;;;;x
#087;;;;;;;;;;;;;;;
character_montanist;Montanist;;;;;;;;;;;;;x
character_montanist_desc;This character believes in the Montanist religion.;;;;;;;;;;;;;x
province_montanist;Montanist;;;;;;;;;;;;;x
province_montanist_desc;This province is predominantly Montanist.;;;;;;;;;;;;;x
#088;;;;;;;;;;;;;;;
character_murjiah;Murji'i;;;;;;;;;;;;;x
character_murjiah_desc;This character believes in the Murji'i religion.;;;;;;;;;;;;;x
province_murjiah;Murji'i;;;;;;;;;;;;;x
province_murjiah_desc;This province is predominantly Murji'i.;;;;;;;;;;;;;x
#089;;;;;;;;;;;;;;;
character_mutazil;Mu'tazili;;;;;;;;;;;;;x
character_mutazil_desc;This character believes in the Mu'tazili religion.;;;;;;;;;;;;;x
province_mutazil;Mu'tazili;;;;;;;;;;;;;x
province_mutazil_desc;This province is predominantly Mu'tazili.;;;;;;;;;;;;;x
#090;;;;;;;;;;;;;;;
character_neoplato;Neoplatonic;;;;;;;;;;;;;x
